UDISE Code,SchoolName,State,District,Block,Pin Code,School Management,School Category,School Type,Library Availability,Starting Class,Ending Class,Playground Available,ICT Lab,Internet,Desktop,Laptop,Tablet,Printer,Projector
10011601603,UCHCH MADHYAMIK VIDYALAY,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Secondary with Higher Secondary,Co-educational,Yes,9,12,Yes,No,N,0,0,0,0,0
10011601604,UCHCH MADHYAMIK VIDYALAY,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Secondary with Higher Secondary,Co-educational,No,9,12,Yes,No,Y,0,0,0,0,0
10011601701,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011601702,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011601703,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
10011601704,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,Y,11,0,0,1,1
10011601705,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
10011601706,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
10011601707,VIVEKANAND VIDYA MANDIR SISWA BHANGAHA,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011601709,MADARSA ISHAQUIA SALFIA BHANGHA,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,97-Madrasa Private Unaided,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10011602001,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011602301,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
10011603001,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
10011603201,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011603202,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
10011603301,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011603801,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011603901,UHS,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,N,0,0,0,0,0
10011603902,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
10011603903,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
10011604101,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,Yes,No,N,0,0,0,0,0
10011604102,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,Y,0,0,0,0,0
10011604103,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011604104,KAMAL PRASAD HIGH SCHOOL,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,5-Private Unaided (Recognized),Secondary Only,Co-educational,Yes,9,10,Yes,No,N,0,0,0,0,0
10011604109,UCHCH MADHYAMIK VIDYALAY,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Secondary with Higher Secondary,Co-educational,No,9,12,Yes,No,N,0,0,0,0,0
09250800402,Composite SchoolIBRAHIMPUR,Uttar Pradesh,HARDOI Block,MALLAWA,241303,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,1,0,0,0,0
10011604401,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011604501,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011604701,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011605001,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011605201,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011605401,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011605402,P,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011605403,MADARSA FATAHUL ULLOM LIPNI,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,97-Madrasa Private Unaided,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10011605404,G,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,8-Unrecognized,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,1,1,0,1,0
10011605602,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011605701,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011605702,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10011605703,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011605706,SARDAR MANGAL SINGH PROJECT GIRLS HIGH SCHOOL,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Secondary with Higher Secondary,Girls,Yes,9,12,Yes,No,Y,1,0,0,0,1
10011605707,MOTHERS INTERNATIONAL ACADEMY,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,8-Unrecognized,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,1,0,1,0
10011605801,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10011605802,R S EDUCATIONAL ACADEMY,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,8-Unrecognized,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011606001,GOVT,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011606002,RESIDENTIAL DELHI PUBLIC SCHOOL MARJADWA BAZAR,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,18,2,1,1,1
10011606004,MODERN ENGLISH PUBLIC SCHOOL MARJADWA,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,No,No,N,0,0,0,0,0
10011606006,GYAN JYOTI ACADMY,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10011606007,MISSION PUBLIC SCHOOL,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,6,2,0,1,0
10011606008,MADARSA WAKILIA,Bihar,PASHCHIM CHAMPARAN,MAINATAND,845306,97-Madrasa Private Unaided,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10071900101,UMS DHARHARA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071900901,UMS BADHEPARA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071901301,PS THALAHA GADHIA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10071901302,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071901401,PS AKAHA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
10071901402,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071901701,PS MADHURA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
10071901702,UMS  MADHURA JHARKAHA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071901703,UMS PREM NAGAR MADHURA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071901704,MS MADHURA ANUSUCHIT,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071901707,PS RAMANAND  YADAV TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071901708,M,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Higher Secondary only/Jr. College,Co-educational,Yes,11,12,Yes,No,N,25,0,0,1,0
10071901709,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071901710,N,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071901711,GYAN JYOTI PUBLIC SCHOOL UTTARI MADHURA,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,8,No,No,Y,0,2,0,2,0
10071901712,S,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Higher Secondary only/Jr. College,Co-educational,Yes,11,12,No,No,Y,25,8,0,2,0
10071901713,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071902201,UMS KHAIRA GADHIA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071902202,MS DEVIGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10071902203,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071902204,UCHCH MADHYAMIK VIDYALYA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Secondary with Higher Secondary,Co-educational,No,9,12,Yes,No,N,0,0,0,0,0
10071902903,MS PATHRAHA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,No,No,N,0,0,0,0,0
10071902907,PS PATHRAHA GIRLS,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071902909,AL,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10071903301,PS KHAIRA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903304,PS BISNUDEV YADAV TOLA WDN,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903309,VANDANA PUBLIC SCHOOL,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,1,0,1,0
10071903401,PS CHANDA GIRL,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903402,UHS CHANDA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,No,No,N,0,0,0,0,0
10071903601,MS CUM UHS FATEHPUR PITHAURA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Pr. with Up.Pr. sec. and H.Sec.,Co-educational,Yes,1,12,Yes,No,N,1,0,0,1,0
10071903602,MS FATEH PUR,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071903603,PS BRAHMAN TOLA FATEHPUR,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903604,PS MANAGARDAITA TOLA BALUA FATEHPUR,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903605,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
22110405115,GOVT MIDDLE SCHOOL TILAKNAGAR GUDIYARI,Chhattisgarh,RAIPUR Block,DHARSHIWA,492009,1-Department of Education,Upper Primary only,Co-educational,Yes,6,8,Yes,No,Y,0,0,1,0,0
10071903607,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903608,BRIGHT FUTURE PUBLIC SCHOOL FTEHPUR,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,8,No,No,Y,1,0,0,1,0
10071903801,UHS MIRDAUL,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,No,1,10,No,No,N,0,0,0,0,0
10071903803,PS JHAAUWAHI,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903804,UMS MIRDAUL SIMRAHI,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071903805,PS YADAV TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903806,UMS ACHITANGAR,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10071903807,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903808,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071903903,DAYANAND YADAV P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071904001,MS NATHPUR KURMI TOL,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071904002,PS CHAPARA TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071904003,PS NATH PUR,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071904005,PS SURJANARAYAN YADAV TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071904007,UCHCH MADHYAMIK VIDYALYA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Secondary with Higher Secondary,Co-educational,No,9,12,No,No,N,0,0,0,0,0
10071904101,UMS KOCHGAMA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10071904401,UMS KHAIR BANNA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,N,0,0,0,0,0
10071904701,PS ISWARCHAND TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071904702,UMS BARHARA NORTH,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10071904703,PS JAGARNATH TOLA BARHARA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071904706,PS MATNAJA BARHARA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071905001,PS KHABDAH ANUSUCHIT,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071905005,UMS BARDAHA BMC,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,0,0,0,0
10071905301,UMS BIBIGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071905703,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10071905801,UMS BELSANDI,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071906202,UHS BARDAHA NONIYA TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,No,No,N,0,0,0,0,0
10071906203,MDR ZIYA UL ULOOM BARDAHA,Bihar,ARARIA Block,NARPATGANJ,854335,97-Madrasa Private Unaided,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071906204,PS BARDAHA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071906301,PS GOKHALAPUR ANSUCHIT,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10071906302,PS GOUKHLAPUR EAST,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071906303,U,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,Yes,1,10,Yes,No,N,0,0,0,0,0
10071906304,PS GOKHALA PUR WDN,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,Yes,No,N,0,0,0,0,0
10071906401,UMS JHANGAR TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071906402,PS PASWAN TOLA SE PURAB,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,Yes,1,5,No,No,N,0,0,0,0,0
10071906407,PS SUKDEV PASWAN TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
33130400909,KAMBAN NURSERY AND PRIMARY SCHOOL,Tamilnadu,DINDIGUL Block,GUJILIAMPARAI,624703,5-Private Unaided (Recognized),Primary,Co-educational,Yes,1,5,Yes,No,Y,10,0,0,0,0
10071906409,MANBODH SINGH PS JANGILAL CHOWK,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071906410,JANTA HIGH SCHOOL PITHORA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Secondary with Higher Secondary,Co-educational,Yes,9,12,No,No,N,0,0,0,0,0
10071906411,BAIDHYNATH SINGH PS RAJPUT TOLA WARD NO,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071906602,PS BIBIGANJ WARD NO,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071906701,GIRL MS NARPATGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071906702,MS NARPAT GANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,Yes,No,Y,10,0,0,1,1
10071906703,HIGH SCHOOL NARPATGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Secondary with Higher Secondary,Co-educational,Yes,9,12,Yes,No,N,1,0,0,1,0
10071906704,PROJECT GIRLS HIGH SCHOOL,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Secondary with Higher Secondary,Girls,Yes,9,12,No,No,Y,1,0,0,1,0
10071906705,ASIAN KIDS CARE PUBLIC SCHOOL,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Primary with Upper Primary,Co-educational,No,1,8,No,No,Y,1,0,0,1,1
10071906801,UMS BALUA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,Y,10,0,0,1,1
10071906901,PS CHAUHAN TOLA KHABDAH DUMARIA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071907201,UHS SAHEBGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,No,1,10,Yes,No,N,1,0,0,1,0
10071907301,UMS DARGAHIGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,Yes,1,8,No,No,N,0,0,0,0,0
10071907302,PS YADAV TOLA NAHAR SE PASCHIM,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071907303,GEETA DEVI PS DARGAHIGANJ WARD,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071907304,N,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071907305,N,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071907306,UCHCHA MADHAMIK VIDYALAYA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Secondary with Higher Secondary,Co-educational,No,9,12,No,No,N,0,0,0,0,1
10071907501,UMS RAJGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071907502,P,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071907701,UMS KUNDLIPUR,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary with Upper Primary,Co-educational,No,1,8,No,No,N,0,0,0,0,0
10071907802,PS RAJAJI TOLA,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071907803,PS JBC SE EAST WDN,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071908801,PS RAMTOLA SIMRAHI,Bihar,ARARIA Block,NARPATGANJ,854335,1-Department of Education,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071909102,GYAN GANGA ACADEMY,Bihar,ARARIA Block,NARPATGANJ,854335,8-Unrecognized,Primary with Upper Primary,Co-educational,No,1,8,Yes,No,N,0,1,0,1,0
10071909103,SHANTI SIKSHA SADAN NARPATGANJ,Bihar,ARARIA Block,NARPATGANJ,854335,5-Private Unaided (Recognized),Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
10071909104,TARA DEVI RAGHUVIR DEV SARSWATI SHISHU MANDIR,Bihar,ARARIA Block,NARPATGANJ,854335,8-Unrecognized,Primary,Co-educational,No,1,5,No,No,N,0,0,0,0,0
